;Distribuição dos casos notificados e confirmados (autóctones e importados ) de dengue segundo município de residência, por mês de início de sintomas, ESP, 2024;;;;;;;;;;;
DRS;;GVE;;RS;;MUNICÍPIO DE RESIDÊNCIA;Janeiro ;;;Total;;
;;;;;;;Notificados ;Confirmados;;Notificados ;Confirmados;
;;;;;;;; autóctones ; importados ;; autóctones ; importados 
;;;;;;;;;;;;
10;Piracicaba;XX;PIRACICABA;35101;ARARAS;353930 Pirassununga;308;143;2;308;143;2
6;Bauru;XV;BAURU;35062;BAURU;353940 Piratininga;6;0;0;6;0;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;353950 Pitangueiras;84;12;0;84;12;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;353960 Planalto;18;5;0;18;5;0
9;Marília;XIII;ASSIS;35092;ASSIS;353970 Platina;9;6;2;9;6;2
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;353980 Poá;192;57;3;192;57;3
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;353990 Poloni;13;3;1;13;3;1
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;354000 Pompéia;12;10;0;12;10;0
6;Bauru;XV;BAURU;35065;LINS;354010 Pongaí;59;44;0;59;44;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;354020 Pontal;158;32;0;158;32;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;354025 Pontalinda;1;0;0;1;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;354030 Pontes Gestal;6;0;0;6;0;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;354040 Populina;6;3;1;6;3;1
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;354050 Porangaba;5;0;0;5;0;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;354060 Porto Feliz;138;17;0;138;17;0
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;354070 Porto Ferreira;72;16;1;72;16;1
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354075 Potim;85;36;2;85;36;2
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;354080 Potirendaba;17;4;0;17;4;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;354085 Pracinha;0;0;0;0;0;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;354090 Pradópolis;16;5;2;16;5;2
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;354100 Praia Grande;84;25;1;84;25;1
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;354105 Pratânia;7;0;1;7;0;1
6;Bauru;XV;BAURU;35062;BAURU;354110 Presidente Alves;2;0;0;2;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354120 Presidente Bernardes;7;0;0;7;0;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;354130 Presidente Epitácio;2;0;0;2;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354140 Presidente Prudente;831;10;2;831;10;2
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35114;EXTREMO OESTE PAULISTA;354150 Presidente Venceslau;22;3;3;22;3;3
6;Bauru;XV;BAURU;35065;LINS;354160 Promissão;23;6;0;23;6;0
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;354165 Quadra;1;0;1;1;0;1
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;354170 Quatá;6;0;1;6;0;1
9;Marília;XIX;MARÍLIA;35095;TUPÃ;354180 Queiroz;1;0;0;1;0;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354190 Queluz;10;1;3;10;1;3
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;354200 Quintana;16;2;0;16;2;0
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354210 Rafard;33;15;0;33;15;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35113;ALTO CAPIVARI;354220 Rancharia;25;2;0;25;2;0
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;354230 Redenção da Serra;3;0;0;3;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354240 Regente Feijó;32;0;0;32;0;0
6;Bauru;XV;BAURU;35062;BAURU;354250 Reginópolis;53;19;1;53;19;1
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;354260 Registro;152;1;0;152;1;0
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354270 Restinga;65;58;0;65;58;0
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;354280 Ribeira;0;0;0;0;0;0
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;354290 Ribeirão Bonito;12;5;1;12;5;1
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;354300 Ribeirão Branco;0;0;0;0;0;0
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354310 Ribeirão Corrente;66;11;0;66;11;0
9;Marília;XIII;ASSIS;35094;OURINHOS;354320 Ribeirão do Sul;12;2;0;12;2;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354323 Ribeirão dos Índios;0;0;0;0;0;0
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;354325 Ribeirão Grande;3;0;0;3;0;0
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354330 Ribeirão Pires;74;4;8;74;4;8
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;354340 Ribeirão Preto;4.426;1.704;10;4426;1704;10
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;354350 Riversul;4;0;0;4;0;0
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354360 Rifaina;16;0;0;16;0;0
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;354370 Rincão;15;1;0;15;1;0
9;Marília;XIX;MARÍLIA;35095;TUPÃ;354380 Rinópolis;4;0;0;4;0;0
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;354390 Rio Claro;233;31;4;233;31;4
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354400 Rio das Pedras;21;4;0;21;4;0
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354410 Rio Grande da Serra;21;0;1;21;0;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;354420 Riolândia;15;2;0;15;2;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35115;PONTAL DO PARANAPANEMA;354425 Rosana;26;0;0;26;0;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354430 Roseira;143;60;0;143;60;0
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;354440 Rubiácea;1;1;0;1;1;0
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354450 Rubinéia;0;0;0;0;0;0
6;Bauru;XV;BAURU;35065;LINS;354460 Sabino;5;2;0;5;2;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;354470 Sagres;7;5;0;7;5;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;354480 Sales;142;97;5;142;97;5
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;354490 Sales Oliveira;11;1;0;11;1;0
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;354500 Salesópolis;3;0;0;3;0;0
9;Marília;XIX;MARÍLIA;35091;ADAMANTINA ;354510 Salmourão;4;2;0;4;2;0
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354515 Saltinho;23;6;0;23;6;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;354520 Salto;196;46;3;196;46;3
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;354530 Salto de Pirapora;41;2;5;41;2;5
9;Marília;XIII;ASSIS;35094;OURINHOS;354540 Salto Grande;9;1;0;9;1;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354550 Sandovalina;5;0;0;5;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;354560 Santa Adélia;38;7;1;38;7;1
15;São José do Rio Preto;XXX;JALES;35153;JALES;354570 Santa Albertina;3;1;0;3;1;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;354580 Santa Bárbara d'Oeste;267;19;22;267;19;22
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;354600 Santa Branca;51;21;0;51;21;0
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354610 Santa Clara d'Oeste;3;0;0;3;0;0
10;Piracicaba;XX;PIRACICABA;35101;ARARAS;354620 Santa Cruz da Conceição;6;1;0;6;1;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35133;VALE DAS CACHOEIRAS;354625 Santa Cruz da Esperança;16;0;0;16;0;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;354630 Santa Cruz das Palmeiras;178;107;1;178;107;1
9;Marília;XIII;ASSIS;35094;OURINHOS;354640 Santa Cruz do Rio Pardo;80;18;5;80;18;5
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;354650 Santa Ernestina;26;8;0;26;8;0
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354660 Santa Fé do Sul;30;0;2;30;0;2
10;Piracicaba;XX;PIRACICABA;35104;RIO CLARO;354670 Santa Gertrudes;75;12;0;75;12;0
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;354680 Santa Isabel;156;53;5;156;53;5
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;354690 Santa Lúcia;7;1;4;7;1;4
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;354700 Santa Maria da Serra;8;2;0;8;2;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;354710 Santa Mercedes;4;3;0;4;3;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;354720 Santana da Ponte Pensa;1;0;0;1;0;0
1;São Paulo;X;OSASCO;35014;ROTA DOS BANDEIRANTES;354730 Santana de Parnaíba;138;27;16;138;27;16
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;354740 Santa Rita d'Oeste;0;0;0;0;0;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;354750 Santa Rita do Passa Quatro;5;3;1;5;3;1
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;354760 Santa Rosa de Viterbo;29;5;0;29;5;0
15;São José do Rio Preto;XXX;JALES;35153;JALES;354765 Santa Salete;8;0;0;8;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354770 Santo Anastácio;8;1;0;8;1;0
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354780 Santo André;343;107;86;343;107;86
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35133;VALE DAS CACHOEIRAS;354790 Santo Antônio da Alegria;13;11;0;13;11;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;354800 Santo Antônio de Posse;53;10;0;53;10;0
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;354805 Santo Antônio do Aracanguá;11;1;0;11;1;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;354810 Santo Antônio do Jardim;14;10;0;14;10;0
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;354820 Santo Antônio do Pinhal;6;0;0;6;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;354830 Santo Expedito;0;0;0;0;0;0
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;354840 Santópolis do Aguapeí;7;0;0;7;0;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;354850 Santos;280;3;2;280;3;2
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;354860 São Bento do Sapucaí;0;0;0;0;0;0
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354870 São Bernardo do Campo;236;23;69;236;23;69
1;São Paulo;VII;SANTO ANDRÉ;35015;GRANDE ABC;354880 São Caetano do Sul;103;17;3;103;17;3
3;Araraquara;XII;ARARAQUARA;35034;CORAÇÃO DO DRS III;354890 São Carlos;413;49;6;413;49;6
15;São José do Rio Preto;XXX;JALES;35153;JALES;354900 São Francisco;6;1;0;6;1;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;354910 São João da Boa Vista;138;70;2;138;70;2
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;354920 São João das Duas Pontes;3;0;0;3;0;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;354925 São João de Iracema;2;0;0;2;0;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;354930 São João do Pau d'Alho;8;4;0;8;4;0
8;Franca;XVIII;FRANCA;35082;ALTA ANHANGUERA;354940 São Joaquim da Barra;206;11;2;206;11;2
8;Franca;XVIII;FRANCA;35081;TRÊS COLINAS;354950 São José da Bela Vista;26;17;0;26;17;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;354960 São José do Barreiro;6;0;3;6;0;3
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;354970 São José do Rio Pardo;90;20;0;90;20;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;354980 São José do Rio Preto;1.976;621;1;1976;621;1
17;Taubaté;XXVII;SÃO JOSÉ DOS CAMPOS;35171;ALTO VALE DO PARAÍBA;354990 São José dos Campos;4.078;794;120;4078;794;120
1;São Paulo;X;OSASCO;35013;MANANCIAIS;354995 São Lourenço da Serra;4;1;0;4;1;0
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;355000 São Luís do Paraitinga;17;0;2;17;0;2
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;355010 São Manuel;463;340;13;463;340;13
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;355020 São Miguel Arcanjo;6;3;1;6;3;1
1;São Paulo;I;CAPITAL;35016;SÃO PAULO;355030 São Paulo;21.286;7.077;119;21286;7077;119
10;Piracicaba;XX;PIRACICABA;35103;PIRACICABA;355040 São Pedro;35;7;3;35;7;3
9;Marília;XIII;ASSIS;35094;OURINHOS;355050 São Pedro do Turvo;15;0;1;15;0;1
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355060 São Roque;29;0;2;29;0;2
17;Taubaté;XXVIII;CARAGUATATUBA;35173;LITORAL NORTE;355070 São Sebastião;419;89;0;419;89;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;355080 São Sebastião da Grama;3;0;0;3;0;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;355090 São Simão;17;0;0;17;0;0
4;Baixada Santista;XXV;SANTOS;35041;BAIXADA SANTISTA;355100 São Vicente;103;19;0;103;19;0
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;355110 Sarapuí;12;0;1;12;0;1
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355120 Sarutaiá;14;12;1;14;12;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;355130 Sebastianópolis do Sul;18;0;0;18;0;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;355140 Serra Azul;54;1;0;54;1;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35132;AQUÍFERO GUARANI;355150 Serrana;85;30;0;85;30;0
7;Campinas;XVII;CAMPINAS;35074;CIRCUITO DAS AGUAS;355160 Serra Negra;17;3;0;17;3;0
13;Riberão Preto;XXIV;RIBEIRÃO PRETO;35131;HORIZONTE VERDE;355170 Sertãozinho;161;16;0;161;16;0
12;Registro;XXIII;REGISTRO;35121;VALE DO RIBEIRA;355180 Sete Barras;63;33;0;63;33;0
5;Barretos;XIV;BARRETOS;35051;NORTE-BARRETOS;355190 Severínia;21;2;0;21;2;0
17;Taubaté;XXXIII;TAUBATÉ;35172;CIRCUITO DA FÉ - VALE HISTÓRICO;355200 Silveiras;4;0;1;4;0;1
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;355210 Socorro;30;1;0;30;1;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355220 Sorocaba;2.221;404;63;2221;404;63
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;355230 Sud Mennucci;8;0;0;8;0;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;355240 Sumaré;388;95;3;388;95;3
1;São Paulo;VIII;MOGI DAS CRUZES;35011;ALTO DO TIETÊ;355250 Suzano;745;378;5;745;378;5
2;Araçatuba;XI;ARAÇATUBA;35022;LAGOS DO DRS II;355255 Suzanápolis;2;0;0;2;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;355260 Tabapuã;65;35;0;65;35;0
3;Araraquara;XII;ARARAQUARA;35032;CENTRO OESTE DO DRS III;355270 Tabatinga;17;0;0;17;0;0
1;São Paulo;X;OSASCO;35013;MANANCIAIS;355280 Taboão da Serra;136;10;2;136;10;2
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;355290 Taciba;5;3;0;5;3;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355300 Taguaí;1;0;1;1;0;1
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355310 Taiaçu;11;2;0;11;2;0
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355320 Taiúva;19;3;0;19;3;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;355330 Tambaú;43;24;0;43;24;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;355340 Tanabi;91;6;0;91;6;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355350 Tapiraí;0;0;0;0;0;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35143;RIO PARDO;355360 Tapiratiba;25;0;0;25;0;0
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355365 Taquaral;22;6;0;22;6;0
3;Araraquara;XII;ARARAQUARA;35033;NORTE DO DRS III;355370 Taquaritinga;8;4;0;8;4;0
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355380 Taquarituba;6;0;1;6;0;1
16;Sorocaba;XXXII;ITAPEVA;35162;ITAPEVA;355385 Taquarivaí;0;0;0;0;0;0
11;Presidente Prudente;XXI;PRESIDENTE PRUDENTE;35112;ALTA SOROCABANA;355390 Tarabaí;18;4;2;18;4;2
9;Marília;XIII;ASSIS;35092;ASSIS;355395 Tarumã;75;52;4;75;52;4
16;Sorocaba;XXXI;SOROCABA;35161;ITAPETININGA;355400 Tatuí;195;4;10;195;4;10
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;355410 Taubaté;2.491;1.194;1;2491;1194;1
6;Bauru;XVI;BOTUCATU;35061;VALE DO JURUMIRIM;355420 Tejupá;0;0;0;0;0;0
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35115;PONTAL DO PARANAPANEMA;355430 Teodoro Sampaio;81;0;4;81;0;4
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355440 Terra Roxa;7;4;0;7;4;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355450 Tietê;27;4;1;27;4;1
9;Marília;XIII;ASSIS;35094;OURINHOS;355460 Timburi;0;0;0;0;0;0
6;Bauru;XVI;BOTUCATU;35063;POLO CUESTA;355465 Torre de Pedra;0;0;0;0;0;0
6;Bauru;XV;BAURU;35064;JAU;355470 Torrinha;7;2;5;7;2;5
3;Araraquara;XII;ARARAQUARA;35031;CENTRAL DO DRS III;355475 Trabiju;6;1;0;6;1;0
17;Taubaté;XXXIII;TAUBATÉ;35174;V. PARAÍBA-REG. SERRANA;355480 Tremembé;813;284;0;813;284;0
15;São José do Rio Preto;XXX;JALES;35152;SANTA FÉ DO SUL;355490 Três Fronteiras;3;0;0;3;0;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;355495 Tuiuti;13;1;0;13;1;0
9;Marília;XIX;MARÍLIA;35095;TUPÃ;355500 Tupã;137;36;2;137;36;2
11;Presidente Prudente;XXII;PRESIDENTE VENCESLAU;35111;ALTA PAULISTA;355510 Tupi Paulista;11;6;0;11;6;0
2;Araçatuba;XI;ARAÇATUBA;35023;CONSÓRCIOS DO DRS II;355520 Turiúba;2;1;0;2;1;0
15;São José do Rio Preto;XXX;JALES;35154;FERNANDÓPOLIS;355530 Turmalina;1;0;0;1;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;355535 Ubarana;11;0;0;11;0;0
17;Taubaté;XXVIII;CARAGUATATUBA;35173;LITORAL NORTE;355540 Ubatuba;1.052;385;1;1052;385;1
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;355550 Ubirajara;5;0;0;5;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35155;SÃO JOSÉ DO RIO PRETO;355560 Uchoa;26;3;0;26;3;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;355570 União Paulista;7;0;1;7;0;1
15;São José do Rio Preto;XXX;JALES;35153;JALES;355580 Urânia;11;1;0;11;1;0
6;Bauru;XV;BAURU;35065;LINS;355590 Uru;2;0;0;2;0;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35151;CATANDUVA;355600 Urupês;5;2;1;5;2;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;355610 Valentim Gentil;39;3;0;39;3;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;355620 Valinhos;673;212;17;673;212;17
2;Araçatuba;XI;ARAÇATUBA;35021;CENTRAL DO DRS II;355630 Valparaíso;16;0;0;16;0;0
7;Campinas;XVII;CAMPINAS;35071;BRAGANÇA;355635 Vargem;20;2;0;20;2;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35142;MANTIQUEIRA;355640 Vargem Grande do Sul;327;284;3;327;284;3
1;São Paulo;X;OSASCO;35013;MANANCIAIS;355645 Vargem Grande Paulista;22;4;0;22;4;0
7;Campinas;XVII;CAMPINAS;35073;JUNDIAÍ;355650 Várzea Paulista;211;89;1;211;89;1
9;Marília;XIX;MARÍLIA;35093;MARÍLIA;355660 Vera Cruz;35;4;0;35;4;0
7;Campinas;XVII;CAMPINAS;35072;REG METRO CAMPINAS;355670 Vinhedo;195;17;12;195;17;12
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355680 Viradouro;37;6;1;37;6;1
5;Barretos;XIV;BARRETOS;35052;SUL-BARRETOS;355690 Vista Alegre do Alto;7;2;1;7;2;1
15;São José do Rio Preto;XXX;JALES;35153;JALES;355695 Vitória Brasil;1;0;0;1;0;0
16;Sorocaba;XXXI;SOROCABA;35163;SOROCABA;355700 Votorantim;642;281;1;642;281;1
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35157;VOTUPORANGA;355710 Votuporanga;1.196;278;0;1196;278;0
15;São José do Rio Preto;XXIX;SÃO JOSÉ DO RIO PRETO;35156;JOSÉ BONIFÁCIO;355715 Zacarias;1;1;0;1;1;0
9;Marília;XIII;ASSIS;35094;OURINHOS;355720 Chavantes;23;9;0;23;9;0
14;São João da Boa Vista;XXVI;SÃO JOÃO DA BOA VISTA;35141;BAIXA MOGIANA;355730 Estiva Gerbi;5;0;0;5;0;0
Total do Estado ;;;;;;;108.734;40.160;1.356;108734;40160;1356
;;;;;;;;;;;;
;Dados informados pelas Secretarias Municipais de Saúde no Sistema de Informação - SINAN , 16.02.2024;;;;;;;;;;;
